"Timestamp","Unit","Maximum"
2018-08-01T13:15:00+00:00,Percent,20.7819538750422
2018-08-01T13:20:00+00:00,Percent,20.7750117379528
2018-08-01T13:25:00+00:00,Percent,20.7680564028842
2018-08-01T13:30:00+00:00,Percent,20.7833990537709
2018-08-01T13:35:00+00:00,Percent,20.7744244278758
2018-08-01T13:40:00+00:00,Percent,20.7903675868188
2018-08-01T13:45:00+00:00,Percent,20.7842965163604
2018-08-01T13:50:00+00:00,Percent,20.7717650350555
2018-08-01T13:55:00+00:00,Percent,20.7752888955172
2018-08-01T14:00:00+00:00,Percent,20.7829437234865
2018-08-01T14:05:00+00:00,Percent,20.7775919428976
2018-08-01T14:10:00+00:00,Percent,20.7853457557113
2018-08-01T14:15:00+00:00,Percent,20.7815183417267
2018-08-01T14:20:00+00:00,Percent,20.7773213843228
2018-08-01T14:25:00+00:00,Percent,20.7766944803081
2018-08-01T14:30:00+00:00,Percent,20.7840985466715
2018-08-01T14:35:00+00:00,Percent,20.7735929551826
2018-08-01T14:40:00+00:00,Percent,20.7916411918171
2018-08-01T14:45:00+00:00,Percent,20.7805416912617
2018-08-01T14:50:00+00:00,Percent,20.7757310278223
2018-08-01T14:55:00+00:00,Percent,20.7746553925129
2018-08-01T15:00:00+00:00,Percent,20.7821716416999
2018-08-01T15:05:00+00:00,Percent,20.7749391490669
2018-08-01T15:10:00+00:00,Percent,20.7879523566147
2018-08-01T15:15:00+00:00,Percent,20.7947625139115
2018-08-01T15:20:00+00:00,Percent,20.77417366627
2018-08-01T15:25:00+00:00,Percent,20.7766746833392
2018-08-01T15:30:00+00:00,Percent,20.7838081911279
2018-08-01T15:35:00+00:00,Percent,20.7779218923791
2018-08-01T15:40:00+00:00,Percent,20.793277741245
2018-08-01T15:45:00+00:00,Percent,20.7838147901175
2018-08-01T15:50:00+00:00,Percent,20.7759751904386
2018-08-01T15:55:00+00:00,Percent,20.7772751913954
2018-08-01T16:00:00+00:00,Percent,20.8109234395122
2018-08-01T16:05:00+00:00,Percent,20.7756782359053
2018-08-01T16:10:00+00:00,Percent,20.8393122928948
2018-08-01T16:15:00+00:00,Percent,20.7953366260092
2018-08-01T16:20:00+00:00,Percent,20.7680300069256
2018-08-01T16:25:00+00:00,Percent,20.7692772159655
2018-08-01T16:30:00+00:00,Percent,20.7754406722787
2018-08-01T16:35:00+00:00,Percent,20.769587368478
2018-08-01T16:40:00+00:00,Percent,20.7858010859957
2018-08-01T16:45:00+00:00,Percent,20.7733091986286
2018-08-01T16:50:00+00:00,Percent,20.7719498067651
2018-08-01T16:55:00+00:00,Percent,20.7667761988962
2018-08-01T17:00:00+00:00,Percent,20.7791757004085
2018-08-01T17:05:00+00:00,Percent,20.7703858462231
2018-08-01T17:10:00+00:00,Percent,20.7786213852797
2018-08-01T17:15:00+00:00,Percent,20.7849828112818
2018-08-01T17:20:00+00:00,Percent,20.7713426997192
2018-08-01T17:25:00+00:00,Percent,20.7673701079628
2018-08-01T17:30:00+00:00,Percent,20.7924726645103
2018-08-01T17:35:00+00:00,Percent,20.7843889022152
2018-08-01T17:40:00+00:00,Percent,20.7994543955375
2018-08-01T17:45:00+00:00,Percent,20.7913442372838
2018-08-01T17:50:00+00:00,Percent,20.7853919486387
2018-08-01T17:55:00+00:00,Percent,20.7869493101911
2018-08-01T18:00:00+00:00,Percent,20.7917665726201
2018-08-01T18:05:00+00:00,Percent,20.7824619972436
2018-08-01T18:10:00+00:00,Percent,20.7906777393313
2018-08-01T18:15:00+00:00,Percent,20.788354894982
2018-08-01T18:20:00+00:00,Percent,20.7888498192042
2018-08-01T18:25:00+00:00,Percent,20.7798685943195
2018-08-01T18:30:00+00:00,Percent,20.7925254564274
2018-08-01T18:35:00+00:00,Percent,20.7850619991573
2018-08-01T18:40:00+00:00,Percent,20.7937660664776
2018-08-01T18:45:00+00:00,Percent,20.782970119445
2018-08-01T18:50:00+00:00,Percent,20.7795518428173
